Name,Score,Time,Link,Addr
스타벅스 국회의사당역,3.3,"영업시간 토,일 09:00 ~ 17:00",https://place.map.kakao.com/1964855917,"
서울 영등포구 의사당대로 8
(지번) 여의도동 17-3
"
책과삶,4.4,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/27336268,"
서울 영등포구 당산로27길 16
(지번) 당산동3가 397
"
올리버브라운 여의도점,3.5,"토,일 09:00 ~ 21:00",https://place.map.kakao.com/27578962,"
서울 영등포구 여의나루로 71 동화빌딩 1층
(지번) 여의도동 25-5
"
스타벅스 선유도역점,4.9,"영업시간 토,일 08:00 ~ 19:00",https://place.map.kakao.com/27544715,"
서울 영등포구 양평로 115
(지번) 양평동4가 98-5
"
스타벅스 당산대로점,4.1,일 08:00 ~ 21:00,https://place.map.kakao.com/1302559707,"
서울 영등포구 양평로 22
(지번) 당산동6가 217-2
"
패트릭스와플 2호점,3.9,영업시간 일 11:00 ~ 18:00,https://place.map.kakao.com/455118989,"
서울 영등포구 의사당대로 108 아일렉스상가 지하1층 06호
(지번) 여의도동 37
"
스타벅스 당산역사거리점,3.2,일 08:00 ~ 21:00,https://place.map.kakao.com/207762326,"
서울 영등포구 양평로 47
(지번) 당산동5가 16-7
"
커피팩토리쏘 무역점,3.5,일 08:00 ~ 23:00,https://place.map.kakao.com/1870423431,"
서울 영등포구 여의대방로51길 22 남경빌딩 2층
(지번) 신길동 453-5
"
상진다방,3.5,일요일,https://place.map.kakao.com/1332308002,"
서울 영등포구 도림로133길 9
(지번) 문래동2가 14-84
"
할리스 영등포점,1.4,매일 09:00 ~ 23:00,https://place.map.kakao.com/8642541,"
서울 영등포구 경인로 847
(지번) 영등포동3가 10-12
"
벌툰 당산점,2.8,매일 10:00 ~ 24:00,https://place.map.kakao.com/2085188777,"
서울 영등포구 양평로 18 2층
(지번) 당산동6가 216-5
"
투썸플레이스 대방역점,2.3,매일 08:30 ~ 23:00,https://place.map.kakao.com/1842027783,"
서울 영등포구 영등포로 422 1층
(지번) 신길동 1300
"
스토리지 문래,4.8,일요일,https://place.map.kakao.com/1267388579,"
서울 영등포구 당산로 8-6
(지번) 문래동3가 58-11
"
플래브,4.1,매일 11:00 ~ 24:00,https://place.map.kakao.com/825943134,"
서울 영등포구 선유로54길 11
(지번) 당산동6가 345-4
"
커피앳웍스 여의도점,3.1,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/259982607,"
서울 영등포구 여의대로 56 1층
(지번) 여의도동 23-5
"
스타벅스 여의도화재보험점,3.3,"영업시간 토,일 09:00 ~ 17:00",https://place.map.kakao.com/1945023864,"
서울 영등포구 국제금융로6길 38
(지번) 여의도동 35-4
"
뽀로로파크 빅마켓영등포점,3.0,영업시간 매일 11:00 ~ 19:00,https://place.map.kakao.com/477860333,"
서울 영등포구 영중로 125 롯데마트 빅마켓 2층
(지번) 영등포동8가 62-1
"
투썸플레이스 영등포시장사거리점,4.3,"토,일 09:00 ~ 23:00",https://place.map.kakao.com/1354023045,"
서울 영등포구 영등포로 193
(지번) 영등포동6가 77-1
"
헬로밀가루 영등포점,0.0,영업시간 화~일 10:00 ~ 19:00 · 점심시간 화~일 13:00 ~ 13:50,https://place.map.kakao.com/1906853752,"
서울 영등포구 경인로 775 3동 101호
(지번) 문래동3가 55-20
"
백야,4.7,수~일 13:00 ~ 21:30,https://place.map.kakao.com/29842709,"
서울 영등포구 도림로129길 7 2층
(지번) 문래동2가 13-2
"
수만화카페,1.4,,https://place.map.kakao.com/27340673,"
서울 영등포구 영신로19길 7 지하 1층
(지번) 영등포동 618-79
"
하우스카페,2.8,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/1560514191,"
서울 영등포구 국회대로74길 19 동우국제빌딩 1층
(지번) 여의도동 13-4
"
남대문커피,4.0,"토,일요일",https://place.map.kakao.com/259752208,"
서울 영등포구 국회대로 780 1층 111호
(지번) 여의도동 14-21
"
커피나무 보라매역점,4.0,"토,일 09:00 ~ 23:00",https://place.map.kakao.com/237951198,"
서울 영등포구 여의대방로 135
(지번) 신길동 478
"
투썸플레이스 당산역점,2.0,일 08:00 ~ 23:00,https://place.map.kakao.com/19660914,"
서울 영등포구 양평로 36 삼원빌딩 1,2층
(지번) 당산동6가 227
"
투썸플레이스 국회의사당역점,3.2,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/1662257701,"
서울 영등포구 의사당대로 21 1층
(지번) 여의도동 15-23
"
빌리엔젤 서여의도점,3.3,"영업시간 토,일 10:00 ~ 20:00",https://place.map.kakao.com/232930054,"
서울 영등포구 국회대로76길 16
(지번) 여의도동 13-3
"
스타벅스 샛강역점,4.5,"영업시간 토,일 09:00 ~ 17:00",https://place.map.kakao.com/2029288865,"
서울 영등포구 여의대방로 376
(지번) 여의도동 55-2
"
카페카운티,5.0,매일 00:00 ~ 24:00,https://place.map.kakao.com/567747228,"
서울 영등포구 영등포로 143
(지번) 당산동1가 53
"
헤븐온탑 디스트릭트와이점,3.8,,https://place.map.kakao.com/1117209951,"
서울 영등포구 국제금융로8길 31
(지번) 여의도동 45-1
"
카페오후,4.9,일 11:00 ~ 21:00,https://place.map.kakao.com/20389719,"
서울 영등포구 영중로42길 3 1층
(지번) 영등포동8가 75-4
"
스타벅스 하이테크시티점,3.1,"영업시간 토,일 09:00 ~ 17:00",https://place.map.kakao.com/8440477,"
서울 영등포구 경인로 775 에이스하이테크시티 1-105호
(지번) 문래동3가 55-20
"
평화다방 여의도삼성생명점,1.4,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/549976046,"
서울 영등포구 국제금융로2길 24 1층 5호
(지번) 여의도동 23-10
"
투썸플레이스 대림삼거리점,2.6,"토,일 08:00 ~ 22:30",https://place.map.kakao.com/23612734,"
서울 영등포구 시흥대로 675 삼성YJ그랜드빌딩 1층
(지번) 대림동 952-19
"
빌리엔젤 여의도IFC몰점,3.5,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/1949859307,"
서울 영등포구 국제금융로 10 IFC Streetshop S15호 지하 2층
(지번) 여의도동 23
"
신길어름,3.7,매일 11:00 ~ 22:00,https://place.map.kakao.com/1499917209,"
서울 영등포구 신길로39길 1 2층
(지번) 신길동 233-4
"
당산동마카롱,5.0,영업시간 매일 11:00 ~ 20:00,https://place.map.kakao.com/1042240078,"
서울 영등포구 당산로41길 18
(지번) 당산동5가 7-50
"
스타벅스 국회대로점,3.4,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/1775461798,"
서울 영등포구 국회대로 786
(지번) 여의도동 14
"
셜록홈즈 영등포점,2.2,"토,일 10:30 ~ 23:00",https://place.map.kakao.com/967615975,"
서울 영등포구 영중로4길 25-1 4층
(지번) 영등포동3가 23-8
"
오브카페,3.9,"영업시간 토,일 11:00 ~ 19:00",https://place.map.kakao.com/26915245,"
서울 영등포구 양평로22길 31 1층
(지번) 양평동5가 120-2
"
마이스페이스,4.8,"월,수,목,금,토,일 11:00 ~ 22:00",https://place.map.kakao.com/1826496872,"
서울 영등포구 도림로141길 15 1층
(지번) 문래동2가 56-1
"
공차 여의도점,3.0,"토,일 09:00 ~ 22:00",https://place.map.kakao.com/19727050,"
서울 영등포구 국제금융로2길 7 한주빌딩 1층
(지번) 여의도동 24
"
패트릭스와플,4.5,금~일 10:30 ~ 20:30,https://place.map.kakao.com/1129945738,"
서울 영등포구 영중로 9 신세계백화점 타임스퀘어점 패션관 지하1층
(지번) 영등포동4가 434-5
"
오핀카페 영등포점,5.0,매일 08:00 ~ 21:00,https://place.map.kakao.com/198311681,"
서울 영등포구 문래로28길 25 세미콜론 문래 S타워 로비층
(지번) 문래동3가 55-18
"
여의도켄싱턴호텔 더뷰라운지,0.0,,https://place.map.kakao.com/1016401216,"
서울 영등포구 국회대로76길 16 14층
(지번) 여의도동 13-3
"
코코빈스,2.0,"토,일 09:00 ~ 24:00",https://place.map.kakao.com/14715776,"
서울 영등포구 국회대로 568
(지번) 당산동3가 204-1
"
도즈렛커피,4.6,일 10:30 ~ 22:00,https://place.map.kakao.com/146247124,"
서울 영등포구 도신로29길 4 1층
(지번) 도림동 80-26
"
투썸플레이스 선유도역점,1.9,매일 08:30 ~ 23:00,https://place.map.kakao.com/20540743,"
서울 영등포구 양평로22길 10 1층
(지번) 양평동4가 191-1
"
드롭탑 서여의도점,2.3,매일 00:00 ~ 24:00,https://place.map.kakao.com/17165638,"
서울 영등포구 국회대로70길 7
(지번) 여의도동 14-2
"
스타벅스 여의도의사당점,3.6,일 08:00 ~ 20:30,https://place.map.kakao.com/12562041,"
서울 영등포구 국회대로74길 12 남중빌딩 1층
(지번) 여의도동 13-19
"
스타벅스 영등포시장교차로점,4.9,"영업시간 토,일 09:00 ~ 20:00",https://place.map.kakao.com/458228521,"
서울 영등포구 영중로 45
(지번) 영등포동6가 1-14
"
투썸플레이스 동여의도점,1.3,"토,일 09:00 ~ 22:00",https://place.map.kakao.com/19909085,"
서울 영등포구 국제금융로2길 7 1층
(지번) 여의도동 24
"
크레이지토마토 문래창작촌점,4.0,매일 11:00 ~ 23:00,https://place.map.kakao.com/37706563,"
서울 영등포구 도림로128가길 9
(지번) 문래동3가 54-20
"
캐리키즈카페 IFC몰점,1.7,,https://place.map.kakao.com/1848625539,"
서울 영등포구 국제금융로 10
(지번) 여의도동 23
"
모닝캄 커피랩,4.7,일요일,https://place.map.kakao.com/411138491,"
서울 영등포구 당산로35길 1 1층
(지번) 당산동4가 36-3
"
너드,3.9,일요일,https://place.map.kakao.com/1400668878,"
서울 영등포구 영등포로62길 12 1층
(지번) 신길동 48-26
"
커피빈 문래동점,3.7,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/1717114125,"
서울 영등포구 선유로 63 1층
(지번) 문래동6가 5
"
안스허니카페,4.9,일요일,https://place.map.kakao.com/2007126905,"
서울 영등포구 국회대로 675 1, 2층
(지번) 영등포동7가 94-53
"
앤티크커피,5.0,매일 07:00 ~ 21:00,https://place.map.kakao.com/1267905283,"
서울 영등포구 국회대로29길 6
(지번) 당산동4가 37-3
"
그레이에스프레소,4.6,일요일,https://place.map.kakao.com/378196081,"
서울 영등포구 여의대방로 379 제일빌딩 1층 112호
(지번) 여의도동 44-35
"
애로우팩토리양궁카페 영등포점,1.0,"토,일 12:00 ~ 24:00",https://place.map.kakao.com/1910870189,"
서울 영등포구 영중로6길 12 포레스트힐시티 2층
(지번) 영등포동3가 19-2
"
오늘도디저트,4.3,"영업시간 토,일 10:00 ~ 20:00",https://place.map.kakao.com/147797244,"
서울 영등포구 영등포로 378 1층
(지번) 신길동 96-20
"
스미다,4.1,일요일,https://place.map.kakao.com/2074600451,"
서울 금천구 벚꽃로 298 대륭포스트6차 b143호
(지번) 가산동 50-3
"
인크커피 가산플래그쉽스토어,4.8,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/151048224,"
서울 금천구 가산디지털2로 127-20
(지번) 가산동 544-6
"
스타벅스 금천독산점,4.8,일 09:30 ~ 21:30,https://place.map.kakao.com/24765611,"
서울 금천구 두산로 70 남서울현대지식산업센터 T로비층 108호
(지번) 독산동 291-1
"
스타벅스 금천시흥점,4.6,일 09:00 ~ 21:30,https://place.map.kakao.com/2090446816,"
서울 금천구 시흥대로 164
(지번) 시흥동 904-22
"
스타벅스 가산디지털점,4.3,영업시간 일 09:00 ~ 18:00,https://place.map.kakao.com/8403565,"
서울 금천구 가산디지털1로 168 우림라이온스벨리 B동 1층
(지번) 가산동 371-28
"
스타벅스 독산사거리점,3.8,"토,일 09:00 ~ 21:00",https://place.map.kakao.com/1616531669,"
서울 금천구 시흥대로 426
(지번) 독산동 159-23
"
이로이로,3.6,일 12:00 ~ 22:00,https://place.map.kakao.com/838902210,"
서울 금천구 범안로 1130
(지번) 가산동 685
"
스타벅스 금천구청역점,3.5,"토,일 08:00 ~ 21:30",https://place.map.kakao.com/62238907,"
서울 금천구 시흥대로73길 67 엠타워 112~115호
(지번) 시흥동 1031
"
스타벅스 가산디지털단지역점,3.9,"영업시간 토,일 10:00 ~ 18:00",https://place.map.kakao.com/1460458769,"
서울 금천구 벚꽃로 298
(지번) 가산동 50-3
"
온초점,4.8,화~일 11:00 ~ 21:00,https://place.map.kakao.com/689537775,"
서울 금천구 남부순환로124길 17
(지번) 독산동 959
"
키주파크 독산점,5.0,영업시간 매일 10:30 ~ 20:00,https://place.map.kakao.com/316450932,"
서울 금천구 벚꽃로6길 21 5층,6층
(지번) 독산동 495-5
"
냥카페묘연,5.0,영업시간 매일 11:00 ~ 20:00,https://place.map.kakao.com/921177814,"
서울 금천구 시흥대로 149 2층 201호
(지번) 시흥동 985-8
"
디저트39 금천시흥점,2.5,매일 09:30 ~ 23:00,https://place.map.kakao.com/1667235990,"
서울 금천구 독산로 131-1
(지번) 시흥동 852-30
"
모나드커피로스터스,4.1,매일 09:00 ~ 21:00,https://place.map.kakao.com/27388194,"
서울 금천구 금하로24길 5 1층
(지번) 시흥동 911-6
"
자작나무카페,4.0,매일 10:00 ~ 23:00,https://place.map.kakao.com/1705999023,"
서울 금천구 가산로 61 1층
(지번) 독산동 296-9
"
해피치애견카페,3.4,매일 12:00 ~ 22:00,https://place.map.kakao.com/398024485,"
서울 금천구 시흥대로 351 류성빌딩 지하 101호
(지번) 독산동 1009-29
"
카페구움,3.4,영업시간 화~일 09:00 ~ 19:00,https://place.map.kakao.com/286759014,"
서울 금천구 시흥대로 315 금천마르쉐도르 2층 212호
(지번) 독산동 1156
"
투썸플레이스 가산디지털점,2.4,일 09:00 ~ 21:00,https://place.map.kakao.com/8567520,"
서울 금천구 가산디지털1로 186 제이플라츠 1층 106,106-1호
(지번) 가산동 459-11
"
스타벅스 가산에스케이점,3.7,영업시간 일 10:00 ~ 18:00,https://place.map.kakao.com/1146328973,"
서울 금천구 가산디지털1로 171
(지번) 가산동 371-41
"
투썸플레이스 금천롯데캐슬골드파크점,3.0,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/1788134156,"
서울 금천구 벚꽃로 40 근린상가 113동 101호
(지번) 독산동 1147
"
502커피로스터스,4.5,"토,일요일",https://place.map.kakao.com/27179470,"
서울 금천구 가산디지털1로 159-20 흥영물산 1층
(지번) 가산동 371-7
"
커피베이 가산직영점,4.0,"영업시간 토,일 10:00 ~ 19:00",https://place.map.kakao.com/20375726,"
서울 금천구 벚꽃로 254 월드메르디앙벤처센터1차 1층
(지번) 가산동 60-24
"
스타벅스 가산그레이트점,3.3,영업시간 일 10:00 ~ 19:00,https://place.map.kakao.com/13049542,"
서울 금천구 디지털로9길 32 갑을 그레이트 밸리 1층
(지번) 가산동 60-5
"
트리니티블랙,3.0,"토,일요일",https://place.map.kakao.com/1461073772,"
서울 금천구 가산디지털2로 108 뉴T캐슬 1층 104호
(지번) 가산동 429-1
"
스타벅스 가산브이타워점,5.0,"11/07(일), 11/13(토)",https://place.map.kakao.com/26376546,"
서울 금천구 가산디지털1로 128
(지번) 가산동 371-37
"
투썸플레이스 독산사거리점,2.5,"토,일 10:00 ~ 23:00",https://place.map.kakao.com/1183978562,"
서울 금천구 시흥대로 422
(지번) 독산동 287-2
"
디오델커피,4.0,"토,일 10:30 ~ 21:30",https://place.map.kakao.com/1049764762,"
서울 금천구 벚꽃로 30 금천롯데캐슬골드파크2차 상가 205동 120호
(지번) 독산동 1150
"
까페로드,4.3,"토,일 09:00 ~ 23:00",https://place.map.kakao.com/18619207,"
서울 금천구 범안로 1152
(지번) 독산동 1003
"
투썸플레이스 시흥사거리점,1.9,매일 09:00 ~ 23:30,https://place.map.kakao.com/21555012,"
서울 금천구 시흥대로 228 1층
(지번) 시흥동 883-7
"
설빙 시흥사거리점,5.0,매일 11:30 ~ 23:00,https://place.map.kakao.com/26300091,"
서울 금천구 시흥대로 229 2층
(지번) 시흥동 994-5
"
우주라이크커피 가산디지털단지점,5.0,"영업시간 토,일 10:00 ~ 18:00",https://place.map.kakao.com/2081698743,"
서울 금천구 가산로9길 12-8 지웰에스테이트2차 1층
(지번) 가산동 143-6
"
폴린,1.3,매일 12:00 ~ 23:00,https://place.map.kakao.com/611234769,"
서울 금천구 시흥대로56길 8 세종팰리스 102동 104호
(지번) 시흥동 890-17
"
카페어거스트준,3.5,일요일,https://place.map.kakao.com/1890228225,"
서울 금천구 벚꽃로 30 롯데캐슬골드파크2차 상가 2층 204호
(지번) 독산동 1150
"
할리스 가산디지털단지점,3.1,일 09:00 ~ 21:00,https://place.map.kakao.com/26887407,"
서울 금천구 가산디지털1로 186 제이플라츠 1층
(지번) 가산동 459-11
"
탐스커버리 금천본점,2.2,매일 07:00 ~ 22:00,https://place.map.kakao.com/27093914,"
서울 금천구 시흥대로 398 1,2층
(지번) 독산동 1012-5
"
스타벅스 W-mall점,2.5,금~일 10:30 ~ 21:30,https://place.map.kakao.com/7961273,"
서울 금천구 디지털로 188 B1
(지번) 가산동 60-27
"
달리는커피 독산1호점,3.0,,https://place.map.kakao.com/785517467,"
서울 금천구 시흥대로 341
(지번) 독산동 1009-74
"
커피스미스 가디점,3.0,"영업시간 토,일 11:00 ~ 18:00",https://place.map.kakao.com/1668753802,"
서울 금천구 가산디지털1로 142 가산더스카이밸리1차 1층
(지번) 가산동 371-57
"
C27 현대시티아울렛 가산점,1.5,금~일 10:30 ~ 21:30,https://place.map.kakao.com/900274800,"
서울 금천구 디지털로10길 9 7층
(지번) 가산동 60-8
"
디저트39 독산사거리점,3.5,매일 08:00 ~ 21:30,https://place.map.kakao.com/1925568709,"
서울 금천구 시흥대로 421 서울바른세상병원 1층
(지번) 독산동 288-2
"
